slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,potential_H1_ramp
0.1166666666666666,-0.116666667,0.008380474,0.3250344514348029,0.008380474,-59.66249382,43.54372038963922,16.11877345836416,0.050002411,0.183333333
0.1166666666666666,-0.2,0.3283154496625077,0.2249557521143854,0.3283154496625077,-1.52292558,0.5192144733067785,1.0037111270700123,0.05,0.1
0.1166666666666666,-0.133333333,0.009823394,0.2419076642499119,0.009823394,-50.89890714,34.15594324096569,16.74296394700896,0.050002411,0.166666667
0.1166666666666666,-0.083333333,0.007640745,0.3277489106527199,0.007640745,-65.43864771,47.88495796341891,17.553689658493216,0.274421704,0.216666667
0.1166666666666666,-0.15,0.014017249,0.1418262853470453,0.014017249,-35.67033693,21.41241559143974,14.257921364791615,0.050002411,0.15
0.1166666666666666,-0.066666667,0.007503547,0.3399821821176177,0.007503547,-66.63515171,49.33691327644248,17.298238375187182,0.3063114151048207,0.233333333
0.1166666666666666,0.016666667,0.007432344,0.3438911062585033,0.007432344,-67.27352696,49.99551449227468,17.278012380474735,0.436151159,0.316666667
0.1166666666666666,-0.016666667,0.00743623,0.3439727024011898,0.00743623,-67.23837075,49.97326698778151,17.265103657873237,0.3885439650367726,0.283333333
0.1166666666666666,-0.1,0.007910588,0.363006249,0.007910588,-63.20642475,47.827301739324035,15.379123062985908,0.050000022,0.2
0.1166666666666666,0.033333333,0.007431804,0.3439069930434172,0.007431804,-67.27841824,49.99990531002344,17.278512830214186,0.4376695357679348,0.333333333
0.1166666666666666,-0.05,0.007458152,0.3431257248987311,0.007458152,-67.04073368,49.78622718466718,17.25450643969023,0.3379989873218856,0.25
0.1166666666666666,0.1666666666666666,0.007430945,0.343853619,0.007430945,-67.2861919,50.0031431,17.28304872743308,0.4936262613648033,0.466666667
0.1166666666666666,0,0.007433613,0.3439282991048816,0.007433613,-67.26204658,49.98875160407274,17.273294913709595,0.4140314638901974,0.3
0.1166666666666666,0.1833333333333333,0.00743098,0.3438536989149034,0.00743098,-67.28587751,50.002913251010945,17.28296418455392,0.4936499515007307,0.483333333
0.1166666666666666,0.083333333,0.007431053,0.3438535959857454,0.007431053,-67.28521439,50.00241554308271,17.282798733358756,0.4847454068228956,0.383333333
0.1166666666666666,0.05,0.007431359,0.3438448374292172,0.007431359,-67.28244688,49.999942193169424,17.282504567970623,0.4816207925888696,0.35
0.1166666666666666,-0.183333333,0.080834573,0.01316569,0.080834573,-6.185472195,3.1503200375308076,3.035152129292719,0.05,0.116666667
0.1166666666666666,0.1499999999999999,0.007431034,0.3438583859785389,0.007431034,-67.2853878,50.00277232117237,17.282615389085425,0.4847640386864421,0.45
0.1166666666666666,-0.033333333,0.007442354,0.3438738304505825,0.007442354,-67.18304774,49.92745256108164,17.255595096414634,0.3639313861344643,0.266666667
0.1166666666666666,0.1333333333333333,0.007430998,0.3438531275592771,0.007430998,-67.28571406,50.00276459520777,17.28294937985134,0.4936279065111143,0.433333333
0.1166666666666666,0.2,0.007430989,0.3438606835077558,0.007430989,-67.28579562,50.003184692758886,17.282610814641817,0.4816621151484305,0.5
0.1166666666666666,0.1,0.007431024,0.3438561706741327,0.007431024,-67.28548084,50.00273605729609,17.28274467994057,0.4847354189690456,0.4
0.1166666666666666,0.1166666666666666,0.007431004,0.3438543945631116,0.007431004,-67.28565822,50.00278338891671,17.282874761083598,0.4898926398792825,0.416666667
0.1166666666666666,0.066666667,0.007431176,0.3438545982463674,0.007431176,-67.28410064,50.00163556915115,17.28246498534617,0.4788129024553806,0.366666667
0.1166666666666666,-0.166666667,0.027940547,0.075406707,0.027940547,-17.89513981,9.901749399576929,7.9933904452457725,0.05,0.133333333
0.1333333333333333,0.1333333333333333,0.007112947,0.2988653085873102,0.007112947,-70.29435512,50.00246152236967,20.291893481933062,0.4744315916849796,0.433333333
0.1333333333333333,-0.05,0.007136206,0.2978378581729358,0.007136206,-70.06524352,49.78858405757607,20.27665938308837,0.3100544764231176,0.25
0.1333333333333333,-0.016666667,0.007116497,0.2988630550442887,0.007116497,-70.25928246,49.97740134766407,20.28188100904882,0.3691493406130834,0.283333333
0.1333333333333333,0.1833333333333333,0.007112942,0.2988705567093649,0.007112942,-70.29440285,50.00275634931806,20.29164641033315,0.4617063380441414,0.483333333
0.1333333333333333,0.1,0.007112941,0.2988722527143095,0.007112941,-70.29441291,50.002847832067474,20.291565041219897,0.4557689925875557,0.4
0.1333333333333333,-0.133333333,0.009540621,0.1688052031217121,0.009540621,-52.40748966,32.45927594757003,19.948213726045708,0.050002411,0.166666667
0.1333333333333333,0.083333333,0.007112973,0.2988618440198423,0.007112973,-70.29409131,50.00210168045222,20.29198955683095,0.4757131512186264,0.383333333
0.1333333333333333,0.1666666666666666,0.00711297,0.298867274,0.00711297,-70.29412165,50.00239317648293,20.291728398422908,0.4696829857583516,0.466666667
0.1333333333333333,-0.083333333,0.007210559,0.293737925,0.007210559,-69.34275376,49.07414967234402,20.26860409870367,0.050211043,0.216666667
0.1333333333333333,-0.033333333,0.007121465,0.2986808897032237,0.007121465,-70.21027262,49.933495488543386,20.276777081557412,0.3412009965254414,0.266666667
0.1333333333333333,-0.116666667,0.007947107,0.2433928238016539,0.007947107,-62.9159785,42.28612585738586,20.62985260948443,0.05,0.183333333
0.1333333333333333,-0.2,0.2439917002155019,0.2576073209997281,0.2439917002155019,-2.049250011,0.651342082,1.397907975044152,0.05,0.1
0.1333333333333333,0.05,0.007113109,0.2988762896310216,0.007113109,-70.29274983,50.00186544553489,20.29088428246803,0.4400616085546614,0.35
0.1333333333333333,0,0.007114575,0.2988667060270082,0.007114575,-70.27827174,49.99109039403451,20.287181254071243,0.4014285842033507,0.3
0.1333333333333333,0.1499999999999999,0.007112925,0.2988635217297715,0.007112925,-70.29457148,50.00252662053648,20.29204476594763,0.4812684541252133,0.45
0.1333333333333333,-0.1,0.007381122,0.2802893688893999,0.007381122,-67.74037977,47.29596148500845,20.44441826734044,0.05,0.2
0.1333333333333333,0.1166666666666666,0.007112948,0.2988652820775765,0.007112948,-70.29434263,50.00245136009563,20.291891232931565,0.4732657267643401,0.416666667
0.1333333333333333,0.066666667,0.007113031,0.2988622743921968,0.007113031,-70.29352387,50.00171943400952,20.29180435893446,0.4675464560267567,0.366666667
0.1333333333333333,-0.166666667,0.026889345,0.033376609,0.026889345,-18.59472581,9.736213839704924,8.858512039371423,0.05,0.133333333
0.1333333333333333,0.016666667,0.007113743,0.2989106004182399,0.007113743,-70.28648784,49.99911630477686,20.287371429903033,0.4014133873449564,0.316666667
0.1333333333333333,-0.183333333,0.07370186,0.032631217,0.07370186,-6.784089301,3.235510257496454,3.5485790803433375,0.050005111,0.116666667
0.1333333333333333,-0.066666667,0.00716137,0.298529071,0.00716137,-69.8190392,49.64775536409607,20.171283833860933,0.054514554,0.233333333
0.1333333333333333,-0.15,0.013721358,0.087545614,0.013721358,-36.43954186,20.47552787782176,15.964013962770526,0.05,0.15
0.1333333333333333,0.2,0.007112911,0.2988645739320285,0.007112911,-70.29470948,50.00267707776184,20.29203229602572,0.4784181174007925,0.5
0.1333333333333333,0.033333333,0.007113364,0.2988673759233166,0.007113364,-70.29022797,49.99962851607433,20.290599350409124,0.4400774058084068,0.333333333
0.1499999999999999,-0.166666667,0.026504541,0.015441053,0.026504541,-18.86469167,9.638319492448318,9.226372232073285,0.05,0.133333333
0.1499999999999999,0.1333333333333333,0.006889707,0.2671380098221374,0.006889707,-72.57202631,49.99451320345466,22.577513121491812,0.06910983,0.433333333
0.1499999999999999,-0.1,0.007172124,0.247609019,0.007172124,-69.71435255,47.063184539347176,22.651168,0.050007892,0.2
0.1499999999999999,0.05,0.006890084,0.2670303036410802,0.006890084,-72.56805485,49.986250525521456,22.58180435432656,0.06908584,0.35
0.1499999999999999,0.1499999999999999,0.006889634,0.2671505095339932,0.006889634,-72.57280011,49.995687693476015,22.57711239042408,0.068710917,0.45
0.1499999999999999,-0.016666667,0.006890154,0.266609254,0.006890154,-72.56732231,49.96414066205187,22.603181631830697,0.069711475,0.283333333
0.1499999999999999,0.066666667,0.00689012,0.2670624382175132,0.00689012,-72.56767987,49.98764113404747,22.580038723008485,0.06902304,0.366666667
0.1499999999999999,0.1666666666666666,0.006889568,0.2671612702027237,0.006889568,-72.5734903,49.99671535922804,22.576774881598094,0.068998398,0.466666667
0.1499999999999999,0.2,0.006889362,0.2671772978891873,0.006889362,-72.57566517,49.9990362,22.57662896382668,0.069085204,0.5
0.1499999999999999,0.083333333,0.006890035,0.2670873687088326,0.006890035,-72.56856977,49.98953340360008,22.579036337335964,0.069129688,0.383333333
0.1499999999999999,0.016666667,0.006890019,0.2669230221208923,0.006890019,-72.56873902,49.98121673743539,22.587522253092516,0.069779788,0.316666667
0.1499999999999999,-0.116666667,0.007781542,0.2120291047583246,0.007781542,-64.25462016,41.760826509122026,22.493793647056403,0.050002411,0.183333333
0.1499999999999999,-0.033333333,0.006891418,0.2661948116564502,0.006891418,-72.55400424,49.93370855352976,22.62029563,0.068326804,0.266666667
0.1499999999999999,-0.183333333,0.071030018,0.062374555,0.071030018,-7.039277434,3.209168056326355,3.8301093471514065,0.05,0.116666667
0.1499999999999999,0.1166666666666666,0.006889831,0.2671291814730639,0.006889831,-72.57071688,49.99315810561938,22.577558771535465,0.069773441,0.416666667
0.1499999999999999,-0.133333333,0.009439321,0.142163876,0.009439321,-52.96990965,31.809757149835157,21.160152470007397,0.05,0.166666667
0.1499999999999999,-0.15,0.013618881,0.068021431,0.013618881,-36.71373669,20.12274091705934,16.590995803085224,0.05,0.15
0.1499999999999999,0.033333333,0.006890095,0.2669845204787381,0.006890095,-72.56793821,49.983820869063095,22.584117315829175,0.069189492,0.333333333
0.1499999999999999,-0.066666667,0.00691615,0.2633031826096328,0.00691615,-72.29456008,49.60733178811997,22.687228262516793,0.064405175,0.233333333
0.1499999999999999,0.1833333333333333,0.00688944,0.2671703748996313,0.00688944,-72.57483984,49.998112323716605,22.576727485967957,0.069127756,0.483333333
0.1499999999999999,-0.083333333,0.006980616,0.2588143181416935,0.006980616,-71.6269192,48.92185620607873,22.70506300567779,0.056899198,0.216666667
0.1499999999999999,0,0.006890085,0.2668039164069013,0.006890085,-72.56804941,49.974630060255514,22.593419325418033,0.069548544,0.3
0.1499999999999999,0.1,0.006889945,0.2671139255884197,0.006889945,-72.56952396,49.991553468409386,22.577970488399902,0.069837823,0.4
0.1499999999999999,-0.2,0.2188205028712922,0.3193197420521215,0.2188205028712922,-2.284977839,0.626556565,1.6584212758784602,0.050002173,0.1
0.1499999999999999,-0.05,0.006896554,0.2653552806878116,0.006896554,-72.49997098,49.85348261082256,22.646488334870902,0.068176596,0.25
0.1666666666666666,-0.033333333,0.006772304,0.2495852030638672,0.006772304,-73.83011329,49.94484527,23.88526797753604,0.08140195,0.266666667
0.1666666666666666,-0.166666667,0.026241966,0.001887992,0.026241966,-19.05345039,9.501288635798629,9.552161810552498,0.050013859,0.133333333
0.1666666666666666,-0.183333333,0.068785299,0.1064105417451272,0.068785299,-7.268995166,3.087552048695297,4.181443005688813,0.050002349,0.116666667
0.1666666666666666,0.066666667,0.006770382,0.2502484366290469,0.006770382,-73.85107512,49.99366007405626,23.85741504992975,0.081671638,0.366666667
0.1666666666666666,-0.083333333,0.006880095,0.2430294689219745,0.006880095,-72.67341793,48.82547489034496,23.84794301959782,0.060836971,0.216666667
0.1666666666666666,0.1499999999999999,0.006770153,0.2503098166577687,0.006770153,-73.85357358,49.99855679577904,23.855016734708784,0.082927665,0.45
0.1666666666666666,0.1166666666666666,0.006770238,0.2502844082102555,0.006770238,-73.85264823,49.99660348614241,23.856044735192174,0.08167063,0.416666667
0.1666666666666666,0.05,0.006770285,0.2502335869474955,0.006770285,-73.85214018,49.99360559623437,23.858534581845134,0.082340474,0.35
0.1666666666666666,-0.2,0.1983582936067668,0.4357000713142385,0.1983582936067668,-2.520691126,0.4837547675897831,2.036936454640305,0.050003825,0.1
0.1666666666666666,-0.1,0.007085885,0.2340925992643962,0.007085885,-70.56281475,46.961561730328846,23.601252996115974,0.050057069,0.2
0.1666666666666666,0.1333333333333333,0.006770183,0.2502921264799908,0.006770183,-73.85324814,49.99741266211354,23.855835440411184,0.081308221,0.433333333
0.1666666666666666,0.1,0.006770314,0.2502870692530318,0.006770314,-73.8518189,49.99618101152062,23.855637880368953,0.083033643,0.4
0.1666666666666666,0.033333333,0.006770255,0.2502002173233156,0.006770255,-73.85246246,49.99208112217739,23.86038128639827,0.082013969,0.333333333
0.1666666666666666,0.016666667,0.006770194,0.2501516506941615,0.006770194,-73.85312693,49.98999465085993,23.86313220114921,0.081950122,0.316666667
0.1666666666666666,0.2,0.00677,0.2503170248426526,0.00677,-73.85524159,50.00006246483534,23.855179068673017,0.081312371,0.5
0.1666666666666666,0.1833333333333333,0.006770051,0.2503133172225045,0.006770051,-73.85468284,49.99949058319327,23.85519223140499,0.081862912,0.483333333
0.1666666666666666,-0.016666667,0.006770639,0.2499066910191054,0.006770639,-73.84826818,49.97391441,23.874353735624027,0.081058279,0.283333333
0.1666666666666666,0.1666666666666666,0.006770122,0.2503065412648108,0.006770122,-73.85391494,49.99861684147987,23.855298038233016,0.081323444,0.466666667
0.1666666666666666,0.083333333,0.0067703,0.2502688521636072,0.0067703,-73.85196726,49.99533012852077,23.85663712140763,0.082425134,0.383333333
0.1666666666666666,-0.05,0.006779143,0.2487590406187721,0.006779143,-73.75563334,49.851373882660525,23.90425941848259,0.078924619,0.25
0.1666666666666666,0,0.006770269,0.2500690121697667,0.006770269,-73.85230781,49.98512471633922,23.867183054466995,0.081855867,0.3
0.1666666666666666,-0.116666667,0.007711621,0.1988744014173969,0.007711621,-64.83721492,41.53636918981458,23.30084572,0.05,0.183333333
0.1666666666666666,-0.15,0.013564532,0.056571989,0.013564532,-36.86083801,19.904942374079045,16.95589565423845,0.05,0.15
0.1666666666666666,-0.133333333,0.009394023,0.1301018304691286,0.009394023,-53.22533211,31.509177676844505,21.71615445,0.05,0.166666667
0.1666666666666666,-0.066666667,0.006803758,0.246727964,0.006803758,-73.48879431,49.565473884509224,23.923320394118043,0.073255462,0.233333333
0.1833333333333333,-0.05,0.006699496,0.2373528206708457,0.006699496,-74.63247736,49.84209013,24.790387209674975,0.089124771,0.25
0.1833333333333333,-0.15,0.013505185,0.041909964,0.013505185,-37.0228187,19.608573943737717,17.414244819938947,0.05,0.15
0.1833333333333333,0.033333333,0.00668811,0.2386867583902548,0.00668811,-74.75953941,49.99746236979698,24.762076998871684,0.0962349,0.333333333
0.1833333333333333,0.1666666666666666,0.006688107,0.2387417190520459,0.006688107,-74.75956934,50.00038775714365,24.759181515552065,0.095108153,0.466666667
0.1833333333333333,-0.033333333,0.006690926,0.2381664399321866,0.006690926,-74.72806817,49.94892111199366,24.779146993667556,0.09405762,0.266666667
0.1833333333333333,-0.116666667,0.007662301,0.189432988,0.007662301,-65.2545498,41.36807946240476,23.886470334832303,0.05,0.183333333
0.1833333333333333,0.1333333333333333,0.006688183,0.2387325727344835,0.006688183,-74.7587153,49.99933305568781,24.75938216,0.09392541,0.433333333
0.1833333333333333,0.1833333333333333,0.006688002,0.2387437850575557,0.006688002,-74.76074244,50.00128156925419,24.75946081681453,0.094582709,0.483333333
0.1833333333333333,-0.083333333,0.006813816,0.2321099444284661,0.006813816,-73.38032181,48.73381744,24.646504360356687,0.064459429,0.216666667
0.1833333333333333,-0.1,0.007028494,0.2251526810593093,0.007028494,-71.13899341,46.89532154054419,24.24367185967254,0.05000321,0.2
0.1833333333333333,0.05,0.006688217,0.2386939544838029,0.006688217,-74.75833959,49.99704036976632,24.76129920185567,0.093945703,0.35
0.1833333333333333,0.1166666666666666,0.006688139,0.2387326835271976,0.006688139,-74.75921089,49.99967043741052,24.759540502687692,0.095718857,0.416666667
0.1833333333333333,-0.133333333,0.009354917,0.1194096538704159,0.009354917,-53.44782743,31.236801190003668,22.21102638049066,0.050002411,0.166666667
0.1833333333333333,0,0.006688213,0.2385913806436423,0.006688213,-74.75838681,49.99164967084154,24.76673711499771,0.095385142,0.3
0.1833333333333333,-0.016666667,0.006688718,0.2384780862071257,0.006688718,-74.75273901,49.981884384644474,24.770854577212233,0.095924441,0.283333333
0.1833333333333333,0.066666667,0.006688192,0.2387114753574541,0.006688192,-74.75861806,49.99815277916112,24.76046522176796,0.095437284,0.366666667
0.1833333333333333,-0.166666667,0.025874983,0.032003341,0.025874983,-19.32368429,9.224551433792223,10.099132868459805,0.050002411,0.133333333
0.1833333333333333,0.1499999999999999,0.006688153,0.2387375338182607,0.006688153,-74.75905719,49.99982397024879,24.759233131200904,0.094882287,0.45
0.1833333333333333,-0.2,0.1696803367112591,0.634478343,0.1696803367112591,-2.946717337,0.1513318552863971,2.795385600665753,0.050015005,0.1
0.1833333333333333,0.1,0.006688222,0.2387304544584273,0.006688222,-74.75828449,49.99893299338976,24.759351497977455,0.096139075,0.4
0.1833333333333333,-0.066666667,0.00672868,0.2354538591289262,0.00672868,-74.30878328,49.52613678,24.78264646578837,0.079317575,0.233333333
0.1833333333333333,-0.183333333,0.065260102,0.1893880508690272,0.065260102,-7.661649063,2.8047950446711063,4.856853971442444,0.050001314,0.116666667
0.1833333333333333,0.083333333,0.006688211,0.238721392,0.006688211,-74.75840166,49.99853229,24.759869330147367,0.095700024,0.383333333
0.1833333333333333,0.2,0.006688083,0.2387476271838952,0.006688083,-74.75984165,50.000882217889114,24.758959387786227,0.095144585,0.5
0.1833333333333333,0.016666667,0.006688111,0.2386413462296094,0.006688111,-74.75952417,49.99505154028606,24.76447256,0.093938057,0.316666667
0.2,-0.15,0.013404574,0.01480196,0.013404574,-37.30070054,19.04076056594956,18.259940075048476,0.050002411,0.15
0.2,-0.166666667,0.025197516,0.090768186,0.025197516,-19.84322582,8.648019088203519,11.195206681752914,0.05,0.133333333
0.2,-0.083333333,0.006734589,0.2198701781706435,0.006734589,-74.24357958,48.66456483300999,25.57901466545895,0.065945791,0.216666667
0.2,0.1833333333333333,0.006595733,0.2257172982718802,0.006595733,-75.80658854,50.002498212742594,25.804090260491456,0.1102612453540518,0.483333333
0.2,0.1,0.006595851,0.2257104248490766,0.006595851,-75.80523396,50.00123630913891,25.803997621083013,0.1113233580586292,0.4
0.2,-0.116666667,0.00759451,0.1764807863253653,0.00759451,-65.8370354,41.13437142071508,24.70266395259187,0.050002411,0.183333333
0.2,0.1666666666666666,0.006595831,0.2257203900048057,0.006595831,-75.80545453,50.00191594099298,25.803538530754416,0.1121349946938023,0.466666667
0.2,-0.033333333,0.006599492,0.2252304212293627,0.006599492,-75.76340432,49.947930269664795,25.815474008505483,0.1039995038064852,0.266666667
0.2,0.066666667,0.006595854,0.2257011895344312,0.006595854,-75.80520003,50.0007189,25.804481107512437,0.1107245714987753,0.366666667
0.2,0.2,0.006595769,0.2257271574795857,0.006595769,-75.80616972,50.00275043281862,25.80341920646138,0.1059442168932701,0.5
0.2,0.1499999999999999,0.006595825,0.2257136475341623,0.006595825,-75.8055294,50.00160391383512,25.803925429705373,0.1087742235088965,0.45
0.2,0.016666667,0.006595793,0.2256694298048751,0.006595793,-75.80590114,49.999478915893725,25.806422165265737,0.1121440795252534,0.316666667
0.2,-0.2,0.1088007189765351,0.777980555,0.1088007189765351,-4.185158448,-0.410399458,4.595557827755517,0.4999998095237488,0.1
0.2,0.083333333,0.006595812,0.2257094573550496,0.006595812,-75.80567562,50.00147575953401,25.80419981,0.111946594,0.383333333
0.2,0,0.00659596,0.2256185771182927,0.00659596,-75.80397484,49.99548259662596,25.808492176650645,0.1098418303583252,0.3
0.2,-0.1,0.006955038,0.2136224263979542,0.006955038,-71.89033449,46.80448020423609,25.08585425,0.050012014,0.2
0.2,0.05,0.006595842,0.2256913832817985,0.006595842,-75.8053349,50.00028221633896,25.805052656744166,0.1089619890089825,0.35
0.2,-0.183333333,0.059149677,0.3378791756307487,0.059149677,-8.453131609,2.206971861,6.246159739703607,0.05,0.116666667
0.2,0.1333333333333333,0.006595831,0.2257116226788259,0.006595831,-75.80545614,50.00144704,25.80400901887678,0.1091324894912657,0.433333333
0.2,0.033333333,0.00659583,0.2256793847103939,0.00659583,-75.80547559,49.99973184719971,25.805743690613383,0.1085666065958732,0.333333333
0.2,-0.05,0.00660966,0.2243937958418816,0.00660966,-75.64685113,49.826339744515714,25.820511317519426,0.1000781864385864,0.25
0.2,-0.066666667,0.006642899,0.2224707803570763,0.006642899,-75.26834533,49.47468101,25.79366427102278,0.085924172,0.233333333
0.2,-0.133333333,0.009295078,0.1024713947207114,0.009295078,-53.79191108,30.79362156044909,22.998289512016346,0.050009371,0.166666667
0.2,0.1166666666666666,0.006595899,0.2257098392729841,0.006595899,-75.80467629,50.00083704718818,25.80383914347058,0.1098113385615071,0.416666667
0.2,-0.016666667,0.006596654,0.2255160961559392,0.006596654,-75.79600625,49.98473447,25.811271727442715,0.1094310325264847,0.283333333