,slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
103,0.1333333333333333,0.0499999999999999,0.0519159130948851,0.0519159130948851,-8.23976763079695,-4.119883815456662,2.1331574203683026,1.9867263949719796,0.675,0.0289640451323644,0.0229518679625206
104,0.1333333333333333,0.0666666666666666,0.0928059748667633,0.0928059748667633,-8.406622350424213,-4.203311175080019,2.222234338632745,1.981076836711448,0.675,0.0719414009882307,0.0208645738785325
105,0.1333333333333333,0.0833333333333333,0.2039788776558457,0.2039788776558457,-8.813205792547862,-4.406602896287144,2.4560791940701066,1.9505237021906057,0.675,0.1844883640768543,0.0194905135789913
106,0.1333333333333333,0.0999999999999999,0.4454640512964319,0.4454640512964319,-9.68713936161829,-4.843569680854483,2.96155828348137,1.8820113972824295,0.6749998251005068,0.4268384585591258,0.0186255927373062
107,0.1333333333333333,0.1166666666666666,0.7458264720153228,0.7458264720153228,-10.718453892704424,-5.359226946727319,3.5700170306294936,1.7892099153476042,0.675,0.7279568180297301,0.0178696539855927
108,0.1333333333333333,0.1333333333333333,0.9599505971290088,0.9599505971290088,-11.314093238951141,-5.657046619677799,3.9566627247356223,1.700383894537718,0.675,0.9428218175500588,0.0171287795789497
109,0.1333333333333333,0.1499999999999999,1.0949139342676726,1.0949139342676726,-11.523991384772522,-5.761995692698164,4.145666584355002,1.6163291077193556,0.675,1.078552564181425,0.0163613700862475
110,0.1333333333333333,0.1666666666666666,1.1976475997982543,1.1976475997982543,-11.580227679586747,-5.790113840323057,4.255607524286788,1.5345063149768992,0.675,1.1820623375606558,0.0155852622375987
111,0.1333333333333333,0.1833333333333333,1.2828381163517404,1.2828381163517404,-11.590303157101928,-5.795151578715493,4.334881578467687,1.460269999918745,0.675,1.267964016979143,0.0148740993725974
112,0.1333333333333333,0.2,1.350752030009012,1.350752030009012,-11.58883408176206,-5.794417041243324,4.395001213225594,1.3994158272931356,0.675,1.3364618604986118,0.0142901695104001
113,0.1499999999999999,-0.15,4.200579416457879e-06,4.200579416457879e-06,-0.0007755488355003504,-0.0003877739415418,0.0003872484250031,5.264689553197144e-07,0.675,8.551993230070983e-10,4.199724217134872e-06
114,0.1499999999999999,-0.1333333333333333,5.548972370180177e-06,5.548972370180177e-06,-0.003550896126135794,-0.00177544758745,0.0010902359198219,0.0006852126188637,0.675,3.094485257274088e-09,5.545877884922903e-06
115,0.1499999999999999,-0.1166666666666666,1.0113113203406963e-05,1.0113113203406963e-05,-0.012812478972183516,-0.0064062393866057,0.0034167377968934,0.0029895017886842,0.675,1.1192665190369405e-08,1.0101920538216595e-05
116,0.1499999999999999,-0.1,2.5767400070220847e-05,2.5767400070220847e-05,-0.04420424976903814,-0.0221021247725694,0.0112963916207249,0.0108057333757437,0.675,4.0863963764679824e-08,2.5726536106456168e-05
117,0.1499999999999999,-0.0833333333333333,7.994948523052163e-05,7.994948523052163e-05,-0.14995566606674604,-0.0749778331237491,0.0378510114942116,0.0371268214487852,0.675,1.5610928220592758e-07,7.97933759483157e-05
118,0.1499999999999999,-0.0666666666666666,0.00026871686481,0.00026871686481,-0.490929565282719,-0.2454647828527587,0.123515921195711,0.1219488612342492,0.675,6.855684173500501e-07,0.0002680312963926
119,0.1499999999999999,-0.05,0.0009224668875165,0.0009224668875165,-1.451528555203574,-0.725764277746368,0.3651172270361371,0.3606470504210688,0.675,3.914801089766115e-06,0.0009185520864268
120,0.1499999999999999,-0.0333333333333333,0.0029419451275966,0.0029419451275966,-3.4077578475689188,-1.703878923900315,0.8585047582147283,0.845374165453875,0.675,2.7280013129183277e-05,0.0029146651144674
121,0.1499999999999999,-0.0166666666666666,0.0070763235252977,0.0070763235252977,-5.704730248944603,-2.85236512452551,1.4411199413735574,1.411245183045534,0.675,0.0001683204305977,0.0069080030946999
122,0.1499999999999999,0.0,0.0116881702056065,0.0116881702056065,-7.200700583087479,-3.6003502916188967,1.8236370801010473,1.7767132113675306,0.675,0.0007537395415663,0.0109344306640401
123,0.1499999999999999,0.0166666666666666,0.0156407043940454,0.0156407043940454,-7.867795460350472,-3.933897730056148,1.9964430221607865,1.9374547081335356,0.675,0.0026206310006421,0.0130200733934032
124,0.1499999999999999,0.0333333333333333,0.0209198845258558,0.0209198845258558,-8.134563192661387,-4.067281596287033,2.069655140969772,1.9976264554045784,0.675,0.0076807489909536,0.0132391355349021
125,0.1499999999999999,0.0499999999999999,0.0308768130502623,0.0308768130502623,-8.270545396038097,-4.135272697976791,2.1158284186595324,2.01944427940177,0.675,0.0187933875639508,0.0120834254863114
126,0.1499999999999999,0.0666666666666666,0.0505707132563132,0.0505707132563132,-8.438240030236,-4.219120015026918,2.183452783508944,2.035667231700135,0.675,0.0399687071921924,0.0106020060641207
127,0.1499999999999999,0.0833333333333333,0.0992694200116668,0.0992694200116668,-8.847657947937202,-4.423828973894752,2.3511206271526888,2.0727083468897605,0.675,0.0894048376400581,0.0098645823716087
128,0.1499999999999999,0.0999999999999999,0.2159127220416339,0.2159127220416339,-9.729226364674638,-4.86461318252143,2.7257054171205546,2.138907765032648,0.675,0.2060746270359,0.0098380950057339
129,0.1499999999999999,0.1166666666666666,0.385741114878561,0.385741114878561,-10.771417481202768,-5.385708740888916,3.201743079193502,2.183965661120338,0.675,0.3757814570136424,0.0099596578649186
130,0.1499999999999999,0.1333333333333333,0.5329085542328071,0.5329085542328071,-11.373838554201177,-5.686919277210164,3.5232782541170344,2.163641022873974,0.675,0.5230535887545454,0.0098549654782616
131,0.1499999999999999,0.1499999999999999,0.6509755051433912,0.6509755051433912,-11.585240589120916,-5.79262029479972,3.697409427053526,2.095210867267668,0.6749996916954057,0.6414278787375705,0.0095476264058207
132,0.1499999999999999,0.1666666666666666,0.7599682794968787,0.7599682794968787,-11.640343116164495,-5.82017155855242,3.8149079804974417,2.005263577114619,0.675,0.750821325796471,0.0091469537004076
133,0.1499999999999999,0.1833333333333333,0.8616681632697762,0.8616681632697762,-11.648122384078905,-5.824061192043114,3.91114379242158,1.912917399614209,0.675,0.8529312603206399,0.0087369029491362
134,0.1499999999999999,0.2,0.9493003143206462,0.9493003143206462,-11.644047342091502,-5.822023671317868,3.990792125759192,1.8312315450144403,0.675,0.9409252071155508,0.0083751072050954
135,0.1666666666666666,-0.1666666666666666,8.984306631021598e-07,8.984306631021598e-07,-0.00023992480528467475,-0.0001199617710678,0.0001098012506552,1.0161783561501991e-05,0.675,6.642016711514949e-11,8.983642429350447e-07
136,0.1666666666666666,-0.15,1.0748604745241582e-06,1.0748604745241582e-06,-0.0010782754126493765,-0.0005391373192491,0.0003230760301953,0.0002160620632049,0.675,2.41566066647266e-10,1.074618908457511e-06
137,0.1666666666666666,-0.1333333333333333,1.662946303991175e-06,1.662946303991175e-06,-0.003832015625960472,-0.0019160074569475,0.0010149613904495,0.0009010467785633,0.675,8.776875321519283e-10,1.662068616459023e-06
138,0.1666666666666666,-0.1166666666666666,3.654171763997178e-06,3.654171763997178e-06,-0.013093486333800697,-0.0065467430507455,0.0033363405515522,0.0032104027315028,0.675,3.205077547087115e-09,3.650966686450091e-06
139,0.1666666666666666,-0.1,1.0485204192981576e-05,1.0485204192981576e-05,-0.04454091135278149,-0.0222704556708901,0.0112167673865037,0.0110536882953875,0.675,1.2035595182126143e-08,1.0473168597799453e-05
140,0.1666666666666666,-0.0833333333333333,3.4163556096228546e-05,3.4163556096228546e-05,-0.15052352414016024,-0.075261762375832,0.0377779353970488,0.0374838263672793,0.675,4.9773900144721694e-08,3.411378219608383e-05
141,0.1666666666666666,-0.0666666666666666,0.0001172316802027,0.0001172316802027,-0.4923072199435081,-0.2461536096784238,0.1234539757064432,0.122699634558641,0.674998643867925,2.596653273747138e-07,0.0001169720148753
142,0.1666666666666666,-0.05,0.0004114723608299,0.0004114723608299,-1.455284573893127,-0.7276422871314772,0.364986724588892,0.3626555621727578,0.675,1.858703497815056e-06,0.0004096136573321
143,0.1666666666666666,-0.0333333333333333,0.001369654651177,0.001369654651177,-3.4168381104966503,-1.7084190554228806,0.8577586806590958,0.8506603744146739,0.675,1.5359573654169112e-05,0.0013542950775229
144,0.1666666666666666,-0.0166666666666666,0.0034945776616148,0.0034945776616148,-5.7200648680224,-2.86003243396335,1.4383072099080645,1.421725224150985,0.675,0.0001038187341982,0.0033907589274166
145,0.1666666666666666,0.0,0.0060784887489038,0.0060784887489038,-7.219308205729614,-3.609654102646011,1.8181738101965017,1.7914802928870976,0.6749995226477397,0.0004877129181582,0.0055907758307456
146,0.1666666666666666,0.0166666666666666,0.0085464774217899,0.0085464774217899,-7.887366238162218,-3.943683119064202,1.9892484777085675,1.9544346413894464,0.675,0.0017564096110348,0.0067900678107551
147,0.1666666666666666,0.0333333333333333,0.0122526793202606,0.0122526793202606,-8.15408876821568,-4.077044384073391,2.061441465880165,2.0156029182621213,0.675,0.0053127749667877,0.0069399043534728
148,0.1666666666666666,0.0499999999999999,0.0193012010576317,0.0193012010576317,-8.289662329913488,-4.144831165115178,2.1061726663157323,2.038658498482573,0.675,0.013060701996871,0.0062404990607606
149,0.1666666666666666,0.0666666666666666,0.0308144198003197,0.0308144198003197,-8.457303450565188,-4.2286517251108595,2.1666873106747104,2.0619644147796135,0.675,0.0255486244744263,0.0052657953258934
150,0.1666666666666666,0.0833333333333333,0.0538094137651522,0.0538094137651522,-8.868288769376745,-4.434144384638104,2.306442420639609,2.1277019640990305,0.675,0.0490410533733929,0.0047683603917592
151,0.1666666666666666,0.0999999999999999,0.1099679242171626,0.1099679242171626,-9.754866172520487,-4.8774330864849595,2.613712307485443,2.263720778550075,0.675,0.1051695474891923,0.0047983767279703
152,0.1666666666666666,0.1166666666666666,0.202641508726437,0.202641508726437,-10.804945776888957,-5.402472888714094,3.005820594937095,2.39665229323776,0.675,0.1976573472136285,0.0049841615128085
153,0.1666666666666666,0.1333333333333333,0.2997629134044082,0.2997629134044082,-11.413087096459131,-5.706543548374264,3.275131808602133,2.431411739482724,0.675,0.2947368977061548,0.0050260156982533
154,0.1666666666666666,0.1499999999999999,0.3955542652048367,0.3955542652048367,-11.627011664531524,-5.8135058323779525,3.4277204222337048,2.3857854099198677,0.675,0.3906314505088106,0.0049228146960261
155,0.1666666666666666,0.1666666666666666,0.4972525731073673,0.4972525731073673,-11.682384423970792,-5.8411922124494815,3.5392411239111574,2.3019510876101386,0.675,0.4925049976387077,0.0047475754686596
156,0.1666666666666666,0.1833333333333333,0.6011121134453002,0.6011121134453002,-11.689435332253165,-5.844717666098893,3.638654193171728,2.2060634729825352,0.675,0.5965622088267389,0.0045499046185613
157,0.1666666666666666,0.2,0.6970153964998074,0.6970153964998074,-11.68398059669796,-5.841990298620401,3.727015316442081,2.1149749816354677,0.675,0.6926521995633549,0.0043631969364525
158,0.1833333333333333,-0.1833333333333333,1.6645641697393457e-07,1.6645641697393457e-07,-7.545299381517268e-05,-3.772658485790003e-05,3.10579956241952e-05,6.668413333077439e-06,0.6749831820943278,5.0426103715009265e-12,1.664513743635631e-07
159,0.1833333333333333,-0.1666666666666666,1.876144139911832e-07,1.876144139911832e-07,-0.00033250138278206887,-0.0001662499515813,9.676190624574588e-05,6.948952495500205e-05,0.675,1.8626085018534665e-11,1.8759578790616466e-07
160,0.1833333333333333,-0.15,2.571194984653567e-07,2.571194984653567e-07,-0.0011621831326532606,-0.0005810912081427,0.0003053794258782,0.0002757124986322,0.675,6.813392048045111e-11,2.570513645448762e-07
161,0.1833333333333333,-0.1333333333333333,4.887499021822477e-07,4.887499021822477e-07,-0.003912127731115822,-0.0019560634472925,0.0009942499312032,0.0009618143526199,0.675,2.4919288095870823e-10,4.88500709301289e-07
162,0.1833333333333333,-0.1166666666666666,1.2731259809404286e-06,1.2731259809404286e-06,-0.013180493103322255,-0.0065902465315312,0.0033143430861315,0.0032759034856594,0.675,9.255637018720632e-10,1.2722004172385569e-06
163,0.1833333333333333,-0.1,3.967736838981249e-06,3.967736838981249e-06,-0.04466646944600616,-0.0223332347128417,0.0111954132853284,0.0111378214478359,0.675,3.6519367823609677e-09,3.964084902198888e-06
164,0.1833333333333333,-0.0833333333333333,1.3366463856528504e-05,1.3366463856528504e-05,-0.15079046533911156,-0.0753952330131051,0.0377595663816521,0.0376356659443543,0.675,1.708611089323286e-08,1.334937774563527e-05
165,0.1833333333333333,-0.0666666666666666,4.707210399390899e-05,4.707210399390899e-05,-0.4930486951278132,-0.2465243486925894,0.1234394571726156,0.123084889262608,0.675,1.091719339442557e-07,4.696293205996473e-05
166,0.1833333333333333,-0.05,0.0001741093738993,0.0001741093738993,-1.4574089336971063,-0.7287044661500435,0.364928227171081,0.3637762403759818,0.675,9.380167353890528e-07,0.0001731713571639
167,0.1833333333333333,-0.0333333333333333,0.0006415805504833,0.0006415805504833,-3.422022979095719,-1.7110114897365998,0.8573307340572391,0.8536807553018789,0.675,8.577998231907036e-06,0.0006330025522514
168,0.1833333333333333,-0.0166666666666666,0.0018391797851723,0.0018391797851723,-5.728668941830664,-2.8643344708835197,1.4366326715143387,1.4277017994328038,0.675,6.092226793745262e-05,0.0017782575172348
169,0.1833333333333333,0.0,0.0034522532337405,0.0034522532337405,-7.229598833895107,-3.614799416902856,1.814919372841306,1.7998800441509442,0.675,0.000295324893298,0.0031569283404424
170,0.1833333333333333,0.0166666666666666,0.0050599107382913,0.0050599107382913,-7.898010911120722,-3.94900545550843,1.9849095031009725,1.964095952511318,0.675,0.0010968265952009,0.0039630841430904
171,0.1833333333333333,0.0333333333333333,0.0075392590142005,0.0075392590142005,-8.164591738423193,-4.082295869054882,2.05641468337517,2.025881185993138,0.675,0.0034400638811765,0.004099195133024
172,0.1833333333333333,0.0499999999999999,0.0123942189268167,0.0123942189268167,-8.29971308321952,-4.149856541814578,2.100574993149536,2.049281548255405,0.675,0.0087365682663862,0.0036576506604304
173,0.1833333333333333,0.0666666666666666,0.0198114539090436,0.0198114539090436,-8.467069835648003,-4.233534917636463,2.1588919123915993,2.0746430056199396,0.675,0.0168394851356517,0.0029719687733918
174,0.1833333333333333,0.0833333333333333,0.0321784160590146,0.0321784160590146,-8.878731406599439,-4.439365703236422,2.2875965758966217,2.151769127466393,0.675,0.0295915153194358,0.0025869007395788
175,0.1833333333333333,0.0999999999999999,0.0619693134610356,0.0619693134610356,-9.767900574135288,-4.883950287205913,2.5642523128908934,2.31969797403848,0.675,0.0593926259789302,0.0025766874821054
176,0.1833333333333333,0.1166666666666666,0.1163912991006791,0.1163912991006791,-10.822489548118014,-5.411244774364863,2.912744227640715,2.498500546112435,0.675,0.1136925428386124,0.0026987562620667
177,0.1833333333333333,0.1333333333333333,0.1829426027075027,0.1829426027075027,-11.43452641526954,-5.717263207758205,3.149195437068503,2.568067770442828,0.675,0.1801944406168773,0.0027481620906253
178,0.1833333333333333,0.1499999999999999,0.2587473877444858,0.2587473877444858,-11.650810541720185,-5.825405270989001,3.2820526026091557,2.543352668122026,0.675,0.2560346891873865,0.0027126985570992
179,0.1833333333333333,0.1666666666666666,0.3471838639760787,0.3471838639760787,-11.70754194533739,-5.853770973136843,3.381359581914566,2.472411390285981,0.675,0.3445510705930711,0.0026327933830076
180,0.1833333333333333,0.1833333333333333,0.4441405117587054,0.4441405117587054,-11.715133789806242,-5.857566894892455,3.474765315534978,2.382801579378799,0.675,0.441605945474908,0.0025345662837974
181,0.1833333333333333,0.2,0.5394910988878086,0.5394910988878086,-11.709478938481801,-5.854739469569699,3.5629941512704555,2.291745317641644,0.675,0.5370554357936754,0.0024356630941331
182,0.2,-0.2,6.2524462035159795e-09,6.2524462035159795e-09,-2.4219759324428655e-05,-1.2110487090488675e-05,8.204854708537823e-06,3.90441752540216e-06,0.675,2.901581319218588e-13,6.252156045384057e-09
183,0.2,-0.1833333333333333,8.637931660924192e-09,8.637931660924192e-09,-0.00010412489834077386,-5.206295961635021e-05,2.9119752646522556e-05,2.2942186077901106e-05,0.675,1.3393895935169374e-12,8.636592271330675e-09
184,0.2,-0.1666666666666666,1.652487148585603e-08,1.652487148585603e-08,-0.00035800822256726317,-0.0001790040041145,9.313733322002804e-05,8.586688523271047e-05,0.675,5.170379787317079e-12,1.6519701106068714e-08
185,0.2,-0.15,4.242376606393545e-08,4.242376606393545e-08,-0.0011856269536513198,-0.000592813569936,0.0003004763857532,0.000292336997962,0.675,1.918427996027996e-11,4.2404581783975166e-08
186,0.2,-0.1333333333333333,1.2874680146844797e-07,1.2874680146844797e-07,-0.0039356280484965644,-0.0019678136163516,0.0009885630440038,0.000979251388141,0.675,7.105186595359567e-11,1.2867574960249437e-07
187,0.2,-0.1166666666666666,4.214542872030098e-07,4.214542872030098e-07,-0.013209339541585319,-0.0066046697902448,0.0033084284843454,0.003296241266995,0.675,2.7186596942078317e-10,4.21182421233589e-07
188,0.2,-0.1,1.4326074557521133e-06,1.4326074557521133e-06,-0.04471725206664301,-0.0223586262159347,0.0111900619117442,0.011168563938964,0.675,1.1622073806984924e-09,1.4314452483714148e-06
189,0.2,-0.0833333333333333,5.029016898225761e-06,5.029016898225761e-06,-0.15091808441505705,-0.0754590425692454,0.0377562697269802,0.0377027721188314,0.675,6.406504180075873e-09,5.022610394045685e-06
190,0.2,-0.0666666666666666,1.872476088912909e-05,1.872476088912909e-05,-0.4934259851157958,-0.2467129936357679,0.1234391187456864,0.1232738727343414,0.675,4.9684227091209566e-08,1.867507666203788e-05
191,0.2,-0.05,7.82387003073363e-05,7.82387003073363e-05,-1.4585150924734296,-0.7292575454884069,0.3649106853179731,0.3643468616670496,0.675,4.83948227152125e-07,7.775475208018417e-05
192,0.2,-0.0333333333333333,0.0003484667112748,0.0003484667112748,-3.4246706515016565,-1.712335325919371,0.8571225144147192,0.855212811167566,0.675,4.69445935925294e-06,0.0003437722519156
193,0.2,-0.0166666666666666,0.0011718230551951,0.0011718230551951,-5.7329859391515186,-2.866492969583971,1.4357829872203034,1.4307099823472438,0.675,3.4387681232324025e-05,0.0011374353739627
194,0.2,0.0,0.0023668737200445,0.0023668737200445,-7.23466014361807,-3.6173300718584858,1.8132508304676664,1.804079241291918,0.675,0.0001707840287693,0.0021960896912751
195,0.2,0.0166666666666666,0.0035008861586605,0.0035008861586605,-7.903230942689695,-3.9516154712584,1.982672111248181,1.968943360183112,0.675,0.0006509728586288,0.0028499133000317
196,0.2,0.0333333333333333,0.0050861370712115,0.0050861370712115,-8.16971268685752,-4.084856343347635,2.053757479853235,2.031098863656645,0.675,0.0021044569011493,0.0029816801700622
197,0.2,0.0499999999999999,0.0081612265621431,0.0081612265621431,-8.304610615917298,-4.152305308207912,2.097597485675557,2.054707822033827,0.675,0.0055134871835792,0.0026477393785639
198,0.2,0.0666666666666666,0.0128192374039523,0.0128192374039523,-8.471730144013428,-4.235865071851526,2.1551502658417903,2.080714806320106,0.675,0.0107331934416916,0.0020860439622607
199,0.2,0.0833333333333333,0.0200287549718592,0.0200287549718592,-8.883638579312546,-4.441819289684624,2.2792538616848503,2.1625654279430644,0.675,0.0182819841471975,0.0017467708246617
200,0.2,0.0999999999999999,0.0375291866629076,0.0375291866629076,-9.774104739207166,-4.887052369834322,2.541706149586407,2.345346219786435,0.675,0.0358187987526533,0.0017103879102543
201,0.2,0.1166666666666666,0.0722529541341781,0.0722529541341781,-10.831150187672755,-5.41557509420753,2.8676429762017897,2.547932117263429,0.675,0.0704618806622869,0.0017910734718912
202,0.2,0.1333333333333333,0.1196475444824619,0.1196475444824619,-11.445694122945051,-5.722847061672016,3.083759021604429,2.6390880396685965,0.675,0.1178151733301001,0.0018323711523618
203,0.2,0.1499999999999999,0.1788758525810005,0.1788758525810005,-11.664020447028637,-5.8320102236423725,3.2004446882196262,2.6315655351666365,0.675,0.1770568905410932,0.0018189620399072
204,0.2,0.1666666666666666,0.2526329126453435,0.2526329126453435,-11.722419578203393,-5.8612097896830715,3.2860105140344977,2.575199274485813,0.675,0.2508570799729472,0.0017758326723962
205,0.2,0.1833333333333333,0.3383324601083221,0.3383324601083221,-11.731233843752527,-5.865616922018714,3.368983140567249,2.4966337811665564,0.675,0.3366139798611402,0.0017184802471818
206,0.2,0.2,0.4276193740803399,0.4276193740803399,-11.72620626700487,-5.8631031339242545,3.451566137992913,2.4115369950876966,0.675,0.4259622068458248,0.001657167234515
